Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Rp,Mp,Tday,Teq,log10g_p,Period,Transit_Duration,K_mag,Distance,Teff,log10g_s,Transit_Flag,Catalog_Name
Kepler-1351 b,0.001,0,0.014,0.06,0.00065,1668,1403,2.68,0.9161,1.1555,11.5,202.78,4439,4.64,TRUE,nexsci
Kepler-1352 b,0.001,0,0.006,0.08,0.00201,2182,1834,2.902,1.8779,2.327,11.9,670.83,6118,4.35,TRUE,nexsci
Kepler-1355 b,0.001,0.001,0.003,0.13,0.00859,1868,1571,3.1,1.2896,1.4219,13.7,911.27,5352,4.55,TRUE,nexsci
Kepler-1356 b,0.002,0.001,0.004,0.14,0.0093,2217,1865,3.096,0.634,0.9237,13.7,845.23,5106,4.58,TRUE,nexsci
Kepler-135 b,0.001,0.001,0.007,0.16,0.0124,1520,1279,3.074,6.0025,3.9088,11.5,621.86,6090,4.27,TRUE,nexsci
Kepler-1368 b,0.002,0.001,0.003,0.15,0.0106,2845,2393,3.085,0.6756,1.9035,14.4,1635.82,5906,4.4,TRUE,nexsci
Kepler-1372 b,0.001,0,0.003,0.11,0.00678,2070,1740,3.119,1.3116,2.025,13.7,1303.22,5677,4.46,TRUE,nexsci
Kepler-1373 b,0.001,0,0.003,0.1,0.00521,2678,2252,3.085,1.2912,1.855,12.8,1699.46,6299,4.27,TRUE,nexsci
Kepler-1375 b,0.002,0.001,0.004,0.15,0.0116,2363,1987,3.078,3.3004,4.498,12.4,1430.84,6704,4.11,TRUE,nexsci
Kepler-1377 b,0.001,0,0.002,0.11,0.0066,2191,1842,3.115,0.7409,1.0163,14,1146.1,5218,4.55,TRUE,nexsci
Kepler-1379 b,0.001,0.001,0.003,0.12,0.00705,2022,1700,3.113,0.8818,1.3117,13.8,971.33,5188,4.57,TRUE,nexsci
Kepler-1394 b,0.001,0.001,0.003,0.12,0.0079,2519,2118,3.105,3.9377,4.655,10.7,640.41,6481,3.84,TRUE,nexsci
Kepler-1408 b,0.001,0.001,0.009,0.08,0.00201,1994,1677,2.902,2.9979,4.392,10.7,535.05,6170,4.25,TRUE,nexsci
Kepler-1409 b,0.001,0,0.004,0.09,0.00352,2133,1794,3.004,0.7649,1.1779,13.2,694.89,5160,4.57,TRUE,nexsci
Kepler-140 b,0.001,0.001,0.006,0.14,0.0101,1866,1569,3.082,3.2543,2.9869,11.7,583.86,6077,4.27,TRUE,nexsci
Kepler-1415 b,0.001,0,0.003,0.12,0.00696,2307,1940,3.115,0.6364,1.0604,14,1043.56,5267,4.54,TRUE,nexsci
Kepler-1416 b,0.001,0,0.006,0.08,0.00193,2309,1942,2.885,1.4951,3.43,12.5,949.59,6019,4.35,TRUE,nexsci
Kepler-1427 b,0.001,0,0.003,0.1,0.0043,2379,2000,3.045,0.969,1.517,13.7,1220,5793,4.44,TRUE,nexsci
Kepler-142 b,0.003,0.002,0.008,0.18,0.0145,2092,1759,3.055,2.0242,2.5008,11.8,548.69,5790,4.26,TRUE,nexsci
Kepler-142 c,0.002,0.002,0.011,0.26,0.0269,1567,1318,3.011,4.7617,3.3059,11.8,548.69,5790,4.26,TRUE,nexsci
Kepler-1443 b,0.001,0,0.006,0.09,0.00274,2119,1782,2.953,2.4181,2.144,11,593.65,6289,4.3,TRUE,nexsci
Kepler-1446 b,0.003,0.001,0.021,0.07,0.0015,2035,1711,2.844,0.69,1.2135,10.2,152.07,4865,4.6,TRUE,nexsci
Kepler-148 b,0.001,0.001,0.005,0.16,0.0123,1666,1401,3.07,1.7294,1.7542,13.4,791.16,5272,4.55,TRUE,nexsci
Kepler-148 c,0.001,0.002,0.011,0.32,0.0398,1247,1048,2.981,4.18,2.4696,13.4,791.16,5272,4.55,TRUE,nexsci
Kepler-14 b,0.053,0.04,0.003,1.14,8.4,1891,1590,4.208,6.7901,6.1391,11,798,6395,3.99,TRUE,nexsci
Kepler-1517 b,0.021,0.014,0.03,0.87,0.216,2010,1690,2.849,5.5461,2.3929,11.3,847.3,7010,4.06,TRUE,nexsci
Kepler-1518 b,0.003,0.002,0.007,0.27,0.03,2210,1859,3.002,5.1118,3.281,12.1,903.51,6846,4.08,TRUE,nexsci
Kepler-1520 b,0.04,0.02,0.037,0.52,0.0885,1990,1673,2.918,0.6536,1.63,13.3,607.92,4677,4.61,TRUE,nexsci
Kepler-1522 b,0.001,0.001,0.006,0.15,0.0115,1859,1564,3.08,1.8479,1.8904,12.6,814.13,5706,4.49,TRUE,nexsci
Kepler-1523 b,0.002,0.001,0.004,0.14,0.00982,2358,1983,3.088,0.9388,1.3568,13.2,865.6,5708,4.46,TRUE,nexsci
Kepler-1528 b,0.001,0.001,0.004,0.13,0.00859,1981,1666,3.1,1.7911,2.0917,13,817.53,5857,4.43,TRUE,nexsci
Kepler-1530 b,0.001,0.001,0.007,0.15,0.0105,1530,1286,3.087,2.5904,2.1618,12.3,489.88,5477,4.52,TRUE,nexsci
Kepler-1531 b,0.002,0.001,0.005,0.1,0.00444,2727,2294,3.05,1.1385,2.0922,11.8,666.33,6260,4.29,TRUE,nexsci
Kepler-1532 b,0.001,0.001,0.004,0.12,0.00752,2084,1752,3.112,1.0937,1.4399,13.2,798.25,5559,4.51,TRUE,nexsci
Kepler-1543 b,0.001,0.001,0.005,0.24,0.0245,1641,1380,3.016,6.9671,3.643,12.3,921.78,6561,4.14,TRUE,nexsci
Kepler-1547 b,0.002,0,0.005,0.08,0.0021,2947,2479,2.91,0.693,1.1366,12,674.7,6078,4.34,TRUE,nexsci
Kepler-1559 b,0.001,0,0.007,0.06,0.00094,2058,1730,2.755,0.9719,1.6023,12.6,614.83,5316,4.55,TRUE,nexsci
Kepler-1561 b,0.001,0,0.003,0.1,0.00416,2584,2173,3.04,1.0052,1.63,13.1,839.08,5957,4.38,TRUE,nexsci
Kepler-1566 b,0.001,0,0.008,0.07,0.00131,2465,2073,2.821,0.5399,1.139,12.4,466.59,5254,4.56,TRUE,nexsci
Kepler-1571 b,0.001,0.001,0.003,0.14,0.0092,2048,1722,3.091,3.3856,1.914,12,675.3,6297,4.24,TRUE,nexsci
Kepler-1579 b,0.001,0,0.006,0.07,0.00164,1859,1563,2.859,0.8499,1.0925,12.7,466,4584,4.63,TRUE,nexsci
Kepler-157 b,0.001,0.001,0.004,0.12,0.00724,2018,1697,3.11,1.7323,2.2254,12.6,773.71,5774,4.39,TRUE,nexsci
Kepler-1589 b,0.001,0,0.003,0.1,0.00416,2761,2322,3.04,0.9917,2.378,13.5,1513.14,6166,4.32,TRUE,nexsci
Kepler-1592 b,0.001,0,0.003,0.14,0.0094,2015,1695,3.094,3.0571,3.571,13.3,1639.47,6213,4.29,TRUE,nexsci
Kepler-15 b,0.01,0.028,0.026,0.96,0.66,1316,1107,3.249,4.9428,3.2546,12.2,739.41,5515,4.46,TRUE,nexsci
Kepler-1603 b,0.001,0,0.002,0.12,0.00696,2186,1839,3.115,2.2716,4.054,13.8,2712.58,6241,4.28,TRUE,nexsci
Kepler-1604 b,0.006,0.002,0.007,0.13,0.00809,2637,2217,3.101,0.6837,0.9993,12.8,541.19,4976,4.59,TRUE,nexsci
Kepler-1613 b,0.004,0.002,0.009,0.19,0.0157,2243,1886,3.051,1.5184,3.414,12.7,1508.33,6005,4.37,TRUE,nexsci
Kepler-1626 b,0.001,0,0.003,0.18,0.0149,2298,1932,3.057,4.1396,3.284,13,1368.83,6826,4.08,TRUE,nexsci
Kepler-1627 b,0.001,0.005,0.03,0.33,0.0415,1129,949,2.978,7.2028,2.8305,11.2,317.44,5445,4.54,TRUE,nexsci
Kepler-1640 b,0.001,0.002,0.01,0.43,0.0652,1500,1261,2.942,7.5844,3.918,13.1,1859.78,6324,4.23,TRUE,nexsci
Kepler-166 d,0.001,0.001,0.006,0.15,0.0115,1782,1499,3.08,1.554,1.7664,12.9,603.53,5350,4.55,TRUE,nexsci
Kepler-172 b,0.001,0.001,0.007,0.21,0.0193,1647,1385,3.035,2.9403,2.7226,12.8,828.59,5526,4.38,TRUE,nexsci
Kepler-17 b,0.162,0.087,0.019,1.31,2.45,2070,1740,3.549,1.4857,2.2873,12.6,720.75,5781,4.45,TRUE,nexsci
Kepler-185 b,0.001,0.001,0.005,0.1,0.00537,1667,1402,3.09,1.6329,1.5599,12.5,466.74,5208,4.54,TRUE,nexsci
Kepler-188 b,0.001,0.001,0.004,0.15,0.0109,2061,1733,3.079,2.0619,1.9743,13.1,968.54,6021,4.35,TRUE,nexsci
Kepler-188 c,0.001,0.001,0.007,0.28,0.0324,1435,1207,2.995,5.9966,3.3129,13.1,968.54,6021,4.35,TRUE,nexsci
Kepler-18 b,0.001,0.001,0.004,0.18,0.022,1527,1284,3.236,3.5047,1.9811,11.8,433.05,5345,4.31,TRUE,nexsci
Kepler-18 c,0.001,0.006,0.038,0.49,0.054,1178,990,2.746,7.6416,3.4102,11.8,433.05,5345,4.31,TRUE,nexsci
Kepler-190 b,0.001,0.001,0.007,0.14,0.00961,1512,1271,3.091,2.02,1.821,12.2,433.39,5106,4.56,TRUE,nexsci
Kepler-194 b,0.001,0.001,0.004,0.14,0.00909,1971,1658,3.092,2.0923,2.4062,13.5,1097.97,6089,4.42,TRUE,nexsci
Kepler-198 d,0.002,0.001,0.007,0.14,0.0093,2060,1732,3.096,1.3118,1.7729,12,495.36,5636,4.49,TRUE,nexsci
Kepler-203 b,0.001,0.001,0.007,0.23,0.0224,1696,1426,3.025,3.1627,1.9367,12.4,703.3,5821,4.36,TRUE,nexsci
Kepler-207 b,0.003,0.001,0.005,0.14,0.00972,2514,2114,3.09,1.6119,3.0391,11.8,875.52,5920,4.13,TRUE,nexsci
Kepler-207 c,0.001,0.001,0.004,0.13,0.00899,2041,1716,3.094,3.0716,4.0854,11.8,875.52,5920,4.13,TRUE,nexsci
Kepler-207 d,0.002,0.002,0.009,0.29,0.0345,1642,1380,2.992,5.8681,4.1246,11.8,875.52,5920,4.13,TRUE,nexsci
Kepler-208 b,0.001,0.001,0.004,0.14,0.0104,1721,1447,3.089,4.2286,3.3282,12.2,775.33,6092,4.26,TRUE,nexsci
Kepler-20 b,0.001,0.002,0.005,0.16,0.03052,1415,1190,3.481,3.6961,2.463,10.9,282.56,5495,4.45,TRUE,nexsci
Kepler-210 b,0.001,0.005,0.028,0.26,0.0282,1178,991,3.008,2.4532,1.6482,11.3,232.75,4559,4.66,TRUE,nexsci
V1298 Tau b,0.001,0.035,0.074,0.92,0.64,816,686,3.277,24.1396,6.42,8.1,108.2,5050,4.25,TRUE,nexsci
Kepler-213 b,0.001,0.001,0.004,0.14,0.0102,1886,1586,3.08,2.4624,1.8036,12.1,634.94,5696,4.31,TRUE,nexsci
Kepler-217 b,0.001,0.001,0.004,0.2,0.0176,1862,1566,3.042,5.3749,3.9617,12.1,1104.64,6171,4.03,TRUE,nexsci
Kepler-217 d,0.001,0,0.003,0.12,0.00724,2147,1805,3.11,3.8869,3.658,12.1,1104.64,6341,4.08,TRUE,nexsci
Kepler-219 b,0.001,0.001,0.007,0.26,0.0283,1696,1426,3.006,4.5855,3.4437,12.4,787.07,5786,4.16,TRUE,nexsci
Kepler-21 b,0.015,0.006,0.015,0.15,0.0236,2392,2012,3.438,2.7858,3.4834,6.9,108.52,6305,4.03,TRUE,nexsci
Kepler-221 b,0.001,0.001,0.009,0.15,0.0112,1415,1190,3.074,2.7959,2.064,11.9,385.23,5243,4.54,TRUE,nexsci
Kepler-222 b,0.001,0.002,0.008,0.28,0.0319,1326,1115,2.998,3.937,1.828,13.2,758.85,5433,4.55,TRUE,nexsci
Kepler-223 b,0.001,0.001,0.004,0.27,0.02328,1587,1335,2.908,7.3845,5.7351,13.6,1859.71,5803,4.46,TRUE,nexsci
DS Tuc A b,0.001,0.03,0.017,0.51,1.3,,850,4.095,8.1383,3.1764,6.7,44.06,5428,4.6,TRUE,nexsci
Kepler-228 c,0.001,0.001,0.005,0.24,0.0244,1527,1284,3.018,4.1344,3.1797,14.1,1644.61,6043,4.47,TRUE,nexsci
Kepler-232 b,0.001,0.001,0.007,0.28,0.0305,1421,1195,3,4.4312,3.1203,13.8,1349.13,5847,4.5,TRUE,nexsci
Kepler-234 b,0.003,0.002,0.008,0.33,0.0416,1880,1581,2.976,2.7115,3.0099,14.1,1733.1,6224,4.42,TRUE,nexsci
Kepler-238 b,0.001,0.001,0.003,0.15,0.0115,2139,1798,3.08,2.0909,3.388,13.5,1798.75,5751,4.19,TRUE,nexsci
Kepler-255 d,0.001,0.001,0.004,0.12,0.00724,2084,1753,3.11,1.0456,1.8269,13.7,1052.53,5431,4.53,TRUE,nexsci
Kepler-256 b,0.001,0,0.003,0.14,0.00993,2209,1857,3.087,1.6205,2.2166,13.4,1026.43,5551,4.22,TRUE,nexsci
Kepler-256 c,0.001,0.001,0.003,0.19,0.0166,1711,1439,3.048,3.388,2.6784,13.4,1026.43,5551,4.22,TRUE,nexsci
Kepler-257 b,0.001,0.001,0.005,0.23,0.023,1643,1381,3.021,2.3827,1.812,13.4,780.26,5180,4.36,TRUE,nexsci
Kepler-257 c,0.001,0.003,0.013,0.48,0.0794,1179,992,2.926,6.5815,3.0896,13.4,780.26,5180,4.36,TRUE,nexsci
Kepler-25 b,0.003,0.005,0.025,0.24,0.0275,1536,1292,3.055,6.2383,3.5439,9.5,243.25,6103,4.28,TRUE,nexsci
Kepler-25 c,0.002,0.009,0.072,0.47,0.0479,1262,1061,2.74,12.7207,2.862,9.5,243.25,6354,4.29,TRUE,nexsci
Kepler-279 b,0.001,0.001,0.007,0.32,0.0401,1442,1213,2.979,12.3097,5.868,12.5,1037.4,6363,4.05,TRUE,nexsci
Kepler-280 b,0.001,0.001,0.005,0.13,0.00849,1737,1461,3.102,2.1395,2.0678,12.8,780.36,5744,4.54,TRUE,nexsci
HD 2685 b,0.491,0.306,0.191,1.44,1.17,2044,1719,3.146,4.1269,4.429,8.6,196.85,6801,4.21,TRUE,nexsci
Kepler-301 b,0.001,0.001,0.005,0.12,0.00752,1667,1402,3.112,2.5086,2.3274,12.7,719.17,5815,4.53,TRUE,nexsci
Kepler-304 e,0.001,0.001,0.005,0.11,0.00588,1549,1303,3.105,1.4991,1.4421,12.6,434.68,4817,4.61,TRUE,nexsci
Kepler-312 b,0.002,0.001,0.004,0.12,0.00696,2415,2031,3.115,1.7724,2.4592,11.6,797.72,6115,4.19,TRUE,nexsci
Kepler-314 c,0.001,0.003,0.021,0.26,0.0275,1188,999,3.007,5.9604,2.765,10.8,268.88,5378,4.46,TRUE,nexsci
Kepler-318 b,0.004,0.006,0.021,0.42,0.0627,1519,1277,2.945,4.6627,2.7361,11.8,489.14,5746,4.33,TRUE,nexsci
Kepler-321 b,0.001,0.001,0.007,0.16,0.0119,1504,1265,3.072,4.9154,2.7969,11.2,384.54,5740,4.3,TRUE,nexsci
Kepler-322 b,0.001,0.001,0.006,0.09,0.00317,1774,1492,2.987,1.6539,1.684,11.8,400.48,5388,4.5,TRUE,nexsci
Kepler-323 b,0.003,0.001,0.005,0.12,0.01227,2186,1838,3.303,1.6783,2.5123,11.4,454.88,6004,4.38,TRUE,nexsci
Kepler-323 c,0.001,0.001,0.004,0.14,0.0214,1703,1432,3.432,3.5538,3.1029,11.4,454.88,6004,4.38,TRUE,nexsci
Kepler-325 b,0.001,0.001,0.006,0.26,0.0277,1433,1205,3.007,4.5444,1.7405,13.4,823.24,5752,4.41,TRUE,nexsci
Kepler-326 b,0.001,0.001,0.001,0.14,0.14,1464,1231,4.273,2.2483,1.9958,11.7,487.68,5105,4.56,TRUE,nexsci
Kepler-335 b,0.001,0.001,0.005,0.3,0.0359,1674,1407,2.989,6.5623,3.9587,12.5,1278.97,5877,4.02,TRUE,nexsci
Kepler-336 b,0.001,0,0.004,0.09,0.00328,2112,1776,2.992,2.0248,2.695,12.1,768.86,5867,4.26,TRUE,nexsci
Kepler-337 b,0.002,0.001,0.005,0.14,0.0094,2038,1714,3.094,3.2928,4.7681,11.2,677.98,5684,4,TRUE,nexsci
Kepler-342 e,0.001,0,0.005,0.08,0.00193,2469,2076,2.885,1.6442,2.9122,12,781.61,6366,4.28,TRUE,nexsci
Kepler-356 b,0.001,0.001,0.005,0.14,0.00972,1699,1429,3.09,4.6127,3.0018,11.7,707.56,6133,4.26,TRUE,nexsci
Kepler-36 c,0.001,0.003,0.031,0.33,0.02243,1222,1028,2.713,16.2187,7.46,10.8,527.96,5979,4.1,TRUE,nexsci
Kepler-374 b,0.001,0,0.005,0.09,0.0034,1920,1615,2.998,1.8978,2.7114,13.1,1265.61,5977,4.48,TRUE,nexsci
Kepler-381 b,0.001,0.001,0.009,0.09,0.00295,1721,1447,2.975,5.629,3.913,9.5,267.32,6152,4.12,TRUE,nexsci
Kepler-391 b,0.002,0.001,0.004,0.28,0.0325,1869,1572,2.996,7.4168,7.12,11,869.24,4940,3.46,TRUE,nexsci
Kepler-39 b,0.001,0.011,0.001,1.24,20.1,1064,895,4.511,21.0872,5.9361,12.9,1057.41,6350,4.4,TRUE,nexsci
Kepler-427 b,0.006,0.019,0.058,1.23,0.29,1281,1077,2.677,10.291,4.2889,12.8,1017.8,5800,4.14,TRUE,nexsci
Kepler-406 b,0.001,0.001,0.004,0.13,0.02,1734,1458,3.481,2.4263,2.6339,11,364.03,5538,4.41,TRUE,nexsci
Kepler-407 b,0.004,0.001,0.004,0.1,0.01007,2585,2174,3.442,0.6693,1.6015,10.9,338.37,5476,4.43,TRUE,nexsci
Kepler-408 b,0.002,0.001,0.003,0.07,0.01573,2049,1723,3.864,2.465,1.231,7.5,88.78,6104,4.29,TRUE,nexsci
Kepler-40 b,0.02,0.015,0.004,1.17,2.2,1926,1620,3.6,6.8735,6.8593,13.3,2305.01,6510,3.94,TRUE,nexsci
Kepler-410 A b,0.001,0.005,0.045,0.25,0.0265,1194,1004,3.011,17.8336,4.5403,8.1,147.53,6273,4.26,TRUE,nexsci
Kepler-411 b,0.002,0.005,0.007,0.21,0.08055,1334,1122,3.639,3.0052,1.9686,10.1,153.68,4974,4.6,TRUE,nexsci
Kepler-412 b,0.116,0.053,0.029,1.34,0.941,2200,1850,3.113,1.7209,2.0346,12.8,1086.24,5750,4.3,TRUE,nexsci
Kepler-41 b,0.099,0.049,0.045,1.29,0.56,2127,1788,2.921,1.8556,2.4341,12.9,1093.08,5750,4.28,TRUE,nexsci
Kepler-422 b,0.01,0.029,0.055,1.15,0.43,1332,1120,2.906,7.8914,4.2854,12,722.79,5972,4.31,TRUE,nexsci
Kepler-423 b,0.048,0.053,0.052,1.19,0.595,1641,1380,3.016,2.6843,2.6938,12.8,758.75,5560,4.41,TRUE,nexsci
Kepler-425 b,0.008,0.025,0.06,0.98,0.25,1276,1073,2.811,3.797,2.353,12.8,646.65,5170,4.54,TRUE,nexsci
Kepler-424 b,0.011,0.02,0.009,0.89,1.03,1447,1217,3.508,3.3119,1.3944,12.5,698.65,5460,4.5,TRUE,nexsci
Kepler-428 b,0.009,0.03,0.016,1.08,1.27,1269,1067,3.431,3.5256,2.5996,13.2,686.28,5150,4.57,TRUE,nexsci
Kepler-433 b,0.052,0.029,0.007,1.45,2.82,2104,1769,3.522,5.3341,6.2521,12.8,1878.31,6360,3.89,TRUE,nexsci
Kepler-435 b,0.071,0.041,0.043,1.99,0.84,2056,1729,2.721,8.6002,9.003,12.3,1418.77,6161,3.61,TRUE,nexsci
Kepler-432 b,0.001,0.008,0.001,1.15,5.41,1052,885,4.01,52.5011,14.9066,10.1,848.02,4995,3.35,TRUE,nexsci
Kepler-43 b,0.052,0.036,0.006,1.22,3.23,1925,1618,3.731,3.0241,2.9,12.5,1005.84,6041,4.26,TRUE,nexsci
Kepler-447 b,0.011,0.06,0.056,1.65,1.37,1164,979,3.096,7.7943,1.1081,10.8,268.04,5493,4.4,TRUE,nexsci
Kepler-45 b,0.002,0.03,0.042,0.96,0.505,938,789,3.133,2.4552,1.7272,12.9,381.95,3820,4.7,TRUE,nexsci
Kepler-464 b,0.002,0.002,0.012,0.29,0.0343,1551,1304,2.993,7.257,4.8639,11.3,667.6,5933,4.11,TRUE,nexsci
Kepler-465 b,0.001,0.002,0.012,0.26,0.0283,1331,1119,3.006,9.9407,3.9006,11.5,553.08,6310,4.31,TRUE,nexsci
Kepler-466 c,0.001,0.001,0.006,0.11,0.0066,1615,1358,3.115,3.7092,2.5575,11.4,530.12,5927,4.42,TRUE,nexsci
Kepler-470 b,0.001,0.011,0,1.29,112,1014,853,5.224,24.6692,7.0351,12,929.81,6613,4.14,TRUE,nexsci
Kepler-471 b,0.056,0.034,0,1.33,117,2070,1741,5.211,5.0142,4.6115,12.6,1249.41,6733,4.1,TRUE,nexsci
Kepler-472 b,0.001,0.005,0.03,0.29,0.0329,1151,968,2.996,4.1763,3.6716,11.5,306.6,4996,4.59,TRUE,nexsci
Kepler-474 b,0.001,0.003,0.016,0.27,0.0302,1400,1178,3.002,5.6607,4.6483,11.9,841.5,5785,4.36,TRUE,nexsci
Kepler-475 b,0.001,0.003,0.017,0.22,0.0213,1278,1075,3.03,3.1055,1.721,11.2,280.07,5009,4.58,TRUE,nexsci
Kepler-480 b,0.002,0.002,0.01,0.25,0.0256,1706,1435,3.014,4.9196,4.1988,12.1,847.51,6322,4.28,TRUE,nexsci
Kepler-485 b,0.037,0.037,0,1.29,112,1714,1441,5.225,3.2433,3.0332,13.4,1140.95,5958,4.39,TRUE,nexsci
Kepler-488 b,0.04,0.039,0,1.41,124,1728,1453,5.19,3.1208,2.1799,13.4,1145.28,5970,4.39,TRUE,nexsci
Kepler-491 b,0.01,0.019,0.046,0.8,0.186,1430,1203,2.862,4.2254,2.8183,12.4,630.78,5582,4.42,TRUE,nexsci
Kepler-492 b,0.001,0.009,0.04,0.86,0.21,989,831,2.851,11.7201,3.0039,12.7,587.91,5527,4.5,TRUE,nexsci
Kepler-493 b,0.054,0.027,0,1.35,118,2193,1844,5.205,3.0039,3.2585,13.7,1745.77,6457,4.19,TRUE,nexsci
Kepler-494 b,0.003,0.008,0.029,0.64,0.127,1364,1147,2.89,8.0251,5.3189,12.5,750.18,6007,4.28,TRUE,nexsci
Kepler-495 b,0.003,0.007,0.026,0.47,0.0749,1352,1137,2.93,3.413,2.6137,12.8,658.92,5346,4.55,TRUE,nexsci
Kepler-497 b,0.006,0.006,0.019,0.54,0.0957,1649,1386,2.912,3.5732,2.88,13.2,1291.98,5834,4.39,TRUE,nexsci
Kepler-4 b,0.011,0.008,0.016,0.36,0.077,1920,1614,3.175,3.2135,3.9824,10.8,487.92,5857,4.17,TRUE,nexsci
Kepler-501 b,0.001,0.002,0.011,0.38,0.0537,1379,1159,2.956,5.6407,2.8354,13.3,1125.24,5904,4.42,TRUE,nexsci
Kepler-502 b,0.003,0.003,0.012,0.43,0.0641,1677,1410,2.942,4.2869,4.4231,13.6,1591.04,6125,4.33,TRUE,nexsci
Kepler-506 b,0.002,0.003,0.022,0.24,0.0249,1424,1198,3.016,6.8834,2.0651,9.6,228.44,6236,4.36,TRUE,nexsci
Kepler-507 b,0.001,0.001,0.007,0.12,0.00705,1852,1557,3.113,3.5681,3.2455,10.7,391.64,6113,4.26,TRUE,nexsci
Kepler-50 b,0.001,0.002,0.005,0.15,0.028,1617,1360,3.472,7.8125,3.8,9.2,250.11,6225,4.13,TRUE,nexsci
Kepler-50 c,0.001,0.002,0.008,0.19,0.0258,1521,1279,3.23,9.3765,2.06,9.2,250.11,6225,4.13,TRUE,nexsci
Kepler-514 b,0.001,0.001,0.006,0.15,0.0113,1616,1359,3.078,5.6518,2.9289,10.9,455.34,6106,4.23,TRUE,nexsci
Kepler-516 b,0.001,0.004,0.02,0.51,0.0878,1296,1090,2.919,24.8546,8.9587,11,687.09,7099,4.04,TRUE,nexsci
Kepler-524 c,0.001,0,0.006,0.09,0.00264,2078,1747,2.947,1.889,3.486,12.4,1058.24,6014,4.39,TRUE,nexsci
Kepler-526 b,0.001,0.001,0.01,0.18,0.0145,1426,1200,3.055,5.4585,4.0346,11.5,666.15,5894,4.38,TRUE,nexsci
Kepler-529 b,0.002,0.001,0.007,0.17,0.013,2120,1783,3.068,1.9804,2.4332,12.4,799.01,6087,4.35,TRUE,nexsci
Kepler-535 b,0.001,0.001,0.008,0.21,0.0194,1624,1365,3.033,4.9033,2.8699,11.8,685.6,6123,4.3,TRUE,nexsci
Kepler-536 b,0.006,0.005,0.02,0.28,0.0308,1799,1513,2.998,1.8271,1.964,11.9,462.32,5524,4.51,TRUE,nexsci
Kepler-537 b,0.001,0.001,0.007,0.13,0.00809,1564,1315,3.101,3.2476,2.4836,11.6,439.4,5763,4.47,TRUE,nexsci
Kepler-541 b,0.003,0.002,0.008,0.3,0.0354,2004,1686,2.989,5.0801,5.207,11.7,1060.68,6166,3.96,TRUE,nexsci
Kepler-546 b,0.008,0.009,0.026,0.62,0.123,1638,1377,2.894,4.147,2.8969,12.8,1019.65,5967,4.36,TRUE,nexsci
Kepler-552 b,0.001,0.002,0.011,0.35,0.0465,1386,1165,2.969,5.2634,2.1446,12.8,843.69,5863,4.42,TRUE,nexsci
Kepler-553 b,0.001,0.004,0.018,0.41,0.0609,1265,1064,2.947,4.0305,2.7734,13.1,728.52,5266,4.55,TRUE,nexsci
Kepler-554 b,0.008,0.007,0.021,0.38,0.0535,1750,1472,2.956,1.9022,2.2077,12.6,690.52,5447,4.49,TRUE,nexsci
Kepler-557 b,0.002,0.002,0.009,0.24,0.0239,1731,1455,3.019,3.706,5.1039,13.2,2097.12,6068,4.35,TRUE,nexsci
Kepler-564 b,0.002,0.004,0.014,0.41,0.0609,1407,1183,2.947,3.7508,1.9591,13.1,863.04,5626,4.49,TRUE,nexsci
Kepler-565 b,0.001,0.002,0.011,0.33,0.0405,1432,1204,2.978,4.2437,3.368,13.5,1041,5735,4.47,TRUE,nexsci
Kepler-56 b,0.009,0.007,0.021,0.58,0.07,1780,1497,2.711,10.5016,14.522,10.2,912.99,4840,3.31,TRUE,nexsci
Kepler-578 b,0.002,0.002,0.008,0.18,0.0147,1709,1437,3.061,1.6169,1.5845,12.6,541.43,5334,4.54,TRUE,nexsci
Kepler-585 b,0.002,0.002,0.012,0.25,0.0264,1597,1343,3.013,2.7524,2.0722,12.4,585.19,5593,4.49,TRUE,nexsci
Kepler-586 b,0.002,0.002,0.01,0.25,0.0258,1685,1417,3.013,2.1047,1.7547,12.7,693.77,5575,4.5,TRUE,nexsci
Kepler-588 b,0.001,0.001,0.007,0.23,0.0233,1467,1234,3.019,4.2216,2.8959,13.2,1209.4,5835,4.44,TRUE,nexsci
Kepler-590 b,0.001,0.003,0.013,0.36,0.0479,1451,1220,2.964,5.853,4.5973,12.9,1421.81,6000,4.35,TRUE,nexsci
Kepler-592 b,0.001,0.001,0.006,0.21,0.0198,1735,1459,3.034,2.8202,2.554,13.2,1153.13,5913,4.42,TRUE,nexsci
Kepler-5 b,0.109,0.061,0.019,1.43,2.111,2083,1751,3.41,3.5485,4.569,11.8,899.78,6297,3.96,TRUE,nexsci
Kepler-607 b,0.001,0.001,0.007,0.08,0.00186,2294,1929,2.88,0.6382,1.1839,12.4,519.12,5196,4.56,TRUE,nexsci
Kepler-608 b,0.001,0.002,0.013,0.33,0.0405,1282,1078,2.978,6.4125,5.2677,13.1,946.68,5820,4.43,TRUE,nexsci
Kepler-609 b,0.001,0.001,0.007,0.3,0.0352,1400,1177,2.989,6.5212,2.8091,13.3,1065.82,5971,4.36,TRUE,nexsci
Kepler-610 b,0.001,0.002,0.009,0.37,0.0514,1351,1136,2.959,6.9969,2.7377,13.3,845.82,5943,4.37,TRUE,nexsci
Kepler-611 b,0.001,0.001,0.005,0.15,0.0106,1772,1490,3.085,2.437,3.2005,13,1395.56,5761,4.43,TRUE,nexsci
